Start Time,A124 (HQ),A136 (HQ),A143 (HQ),A168 (HQ),A226 (HQ),A235 (HQ),A236 (HQ),A318 (HQ),A345 (HQ),A346 (HQ),Boardroom (HQ),District Counsel (HQ),B108 (Admin),B124 (Admin),B207 (Admin),B228 (Admin),B232 (Admin),C209,C212,C225,D102,D131,Evergreen (BHA),G111 (BHA),G112 (BHA),Maple (BHA),R-316 Rinc,Computers (BHA),Date,Month,Time,Hour,Minute
2016-07-16 07:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,07:45:00,7,45
2016-07-16 08:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,2,0,2,2016-07-16,7,08:00:00,8,0
2016-07-16 08:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,2,0,2,2016-07-16,7,08:15:00,8,15
2016-07-16 08:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,08:30:00,8,30
2016-07-16 08:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,08:45:00,8,45
2016-07-16 09:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,09:00:00,9,0
2016-07-16 09:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,09:15:00,9,15
2016-07-16 09:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,09:30:00,9,30
2016-07-16 09:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,09:45:00,9,45
2016-07-16 10:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,10:00:00,10,0
2016-07-16 10:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,10:15:00,10,15
2016-07-16 10:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,10:30:00,10,30
2016-07-16 10:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,10:45:00,10,45
2016-07-16 11:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,11:00:00,11,0
2016-07-16 11:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,11:15:00,11,15
2016-07-16 11:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,11:30:00,11,30
2016-07-16 11:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,11:45:00,11,45
2016-07-16 12:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,12:00:00,12,0
2016-07-16 12:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,12:15:00,12,15
2016-07-16 12:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,12:30:00,12,30
2016-07-16 12:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,12:45:00,12,45
2016-07-16 13:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,13:00:00,13,0
2016-07-16 13:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,13:15:00,13,15
2016-07-16 13:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,13:30:00,13,30
2016-07-16 13:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,13:45:00,13,45
2016-07-16 14:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,14:00:00,14,0
2016-07-16 14:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,14:15:00,14,15
2016-07-16 14:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,14:30:00,14,30
2016-07-16 14:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,14:45:00,14,45
2016-07-16 15:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,15:00:00,15,0
2016-07-16 15:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,15:15:00,15,15
2016-07-16 15:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,15:30:00,15,30
2016-07-16 15:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,15:45:00,15,45
2016-07-16 16:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,16:00:00,16,0
2016-07-16 16:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,16:15:00,16,15
2016-07-16 16:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,16:30:00,16,30
2016-07-16 16:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,16:45:00,16,45
2016-07-16 17:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,17:00:00,17,0
2016-07-16 17:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,17:15:00,17,15
2016-07-16 17:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,17:30:00,17,30
2016-07-16 17:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,17:45:00,17,45
2016-07-16 18:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,18:00:00,18,0
2016-07-16 18:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,18:15:00,18,15
2016-07-16 18:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,18:30:00,18,30
2016-07-16 18:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,18:45:00,18,45
2016-07-16 19:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,19:00:00,19,0
2016-07-16 19:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,19:15:00,19,15
2016-07-16 19:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,19:30:00,19,30
2016-07-16 19:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,19:45:00,19,45
2016-07-16 20:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,20:00:00,20,0
2016-07-16 20:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,20:15:00,20,15
2016-07-16 20:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,20:30:00,20,30
2016-07-16 20:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,20:45:00,20,45
2016-07-16 21:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,21:00:00,21,0
2016-07-16 21:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,21:15:00,21,15
2016-07-16 21:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,21:30:00,21,30
2016-07-16 21:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,21:45:00,21,45
2016-07-16 22:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,22:00:00,22,0
2016-07-16 22:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,22:15:00,22,15
2016-07-16 22:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,22:30:00,22,30
2016-07-16 22:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,22:45:00,22,45
2016-07-16 23:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,23:00:00,23,0
2016-07-16 23:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,23:15:00,23,15
2016-07-16 23:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,23:30:00,23,30
2016-07-16 23:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-16,7,23:45:00,23,45
2016-07-17 00:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,00:00:00,0,0
2016-07-17 00:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,00:15:00,0,15
2016-07-17 00:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,00:30:00,0,30
2016-07-17 00:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,00:45:00,0,45
2016-07-17 01:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,01:00:00,1,0
2016-07-17 01:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,01:15:00,1,15
2016-07-17 01:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,01:30:00,1,30
2016-07-17 01:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,01:45:00,1,45
2016-07-17 02:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,02:00:00,2,0
2016-07-17 02:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,02:15:00,2,15
2016-07-17 02:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,02:30:00,2,30
2016-07-17 02:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,02:45:00,2,45
2016-07-17 03:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,03:00:00,3,0
2016-07-17 03:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,03:15:00,3,15
2016-07-17 03:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,03:30:00,3,30
2016-07-17 03:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,03:45:00,3,45
2016-07-17 04:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,04:00:00,4,0
2016-07-17 04:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,04:15:00,4,15
2016-07-17 04:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,04:30:00,4,30
2016-07-17 04:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,04:45:00,4,45
2016-07-17 05:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,05:00:00,5,0
2016-07-17 05:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,05:15:00,5,15
2016-07-17 05:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,05:30:00,5,30
2016-07-17 05:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,05:45:00,5,45
2016-07-17 06:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,06:00:00,6,0
2016-07-17 06:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,06:15:00,6,15
2016-07-17 06:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,06:30:00,6,30
2016-07-17 06:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,06:45:00,6,45
2016-07-17 07:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,07:00:00,7,0
2016-07-17 07:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,07:15:00,7,15
2016-07-17 07:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,07:30:00,7,30
2016-07-17 07:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,07:45:00,7,45
2016-07-17 08:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,2,0,2,2016-07-17,7,08:00:00,8,0
2016-07-17 08:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,2,0,2,2016-07-17,7,08:15:00,8,15
2016-07-17 08:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,08:30:00,8,30
2016-07-17 08:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,08:45:00,8,45
2016-07-17 09:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,09:00:00,9,0
2016-07-17 09:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,09:15:00,9,15
2016-07-17 09:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,09:30:00,9,30
2016-07-17 09:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,09:45:00,9,45
2016-07-17 10:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,10:00:00,10,0
2016-07-17 10:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,10:15:00,10,15
2016-07-17 10:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,10:30:00,10,30
2016-07-17 10:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,10:45:00,10,45
2016-07-17 11:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,11:00:00,11,0
2016-07-17 11:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,11:15:00,11,15
2016-07-17 11:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,11:30:00,11,30
2016-07-17 11:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,11:45:00,11,45
2016-07-17 12:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,12:00:00,12,0
2016-07-17 12:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,12:15:00,12,15
2016-07-17 12:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,12:30:00,12,30
2016-07-17 12:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,12:45:00,12,45
2016-07-17 13:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,13:00:00,13,0
2016-07-17 13:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,13:15:00,13,15
2016-07-17 13:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,13:30:00,13,30
2016-07-17 13:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,13:45:00,13,45
2016-07-17 14:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,14:00:00,14,0
2016-07-17 14:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,14:15:00,14,15
2016-07-17 14:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,14:30:00,14,30
2016-07-17 14:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,14:45:00,14,45
2016-07-17 15:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,15:00:00,15,0
2016-07-17 15:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,15:15:00,15,15
2016-07-17 15:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,15:30:00,15,30
2016-07-17 15:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,15:45:00,15,45
2016-07-17 16:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,16:00:00,16,0
2016-07-17 16:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,16:15:00,16,15
2016-07-17 16:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,16:30:00,16,30
2016-07-17 16:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,16:45:00,16,45
2016-07-17 17:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,17:00:00,17,0
2016-07-17 17:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,17:15:00,17,15
2016-07-17 17:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,17:30:00,17,30
2016-07-17 17:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,17:45:00,17,45
2016-07-17 18:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,18:00:00,18,0
2016-07-17 18:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,18:15:00,18,15
2016-07-17 18:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,18:30:00,18,30
2016-07-17 18:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,18:45:00,18,45
2016-07-17 19:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,19:00:00,19,0
2016-07-17 19:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,19:15:00,19,15
2016-07-17 19:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,19:30:00,19,30
2016-07-17 19:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,19:45:00,19,45
2016-07-17 20:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,20:00:00,20,0
2016-07-17 20:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,20:15:00,20,15
2016-07-17 20:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,20:30:00,20,30
2016-07-17 20:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,20:45:00,20,45
2016-07-17 21:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,21:00:00,21,0
2016-07-17 21:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,21:15:00,21,15
2016-07-17 21:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,21:30:00,21,30
2016-07-17 21:45:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,21:45:00,21,45
2016-07-17 22:00:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,22:00:00,22,0
2016-07-17 22:15:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,22:15:00,22,15
2016-07-17 22:30:00,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2016-07-17,7,22:30:00,22,30
